using CUDA on GPU 0...	
loading data files...	
cutting off end of data so that the batches/sequences divide evenly	
reshaping tensor...	
data load done. Number of data batches in train: 423, val: 23, test: 0	
vocab size: 65	
creating an lstm with 2 layers	
Drawed the graph	
setting forget gate biases to 1 in LSTM layer 1	
setting forget gate biases to 1 in LSTM layer 2	
number of parameters in the model: 240321	
cloning rnn	
cloning criterion	
1/21150 (epoch 0.002), train_loss = 4.16541388, grad/param norm = 5.4285e-01, time/batch = 0.3735s	
7699/21150 (epoch 18.201), train_loss = 1.66140134, grad/param norm = 4.7970e-02, time/batch = 0.0813s	
7700/21150 (epoch 18.203), train_loss = 1.67850113, grad/param norm = 5.3513e-02, time/batch = 0.0806s	
7701/21150 (epoch 18.206), train_loss = 1.63730631, grad/param norm = 5.0554e-02, time/batch = 0.0801s	
7702/21150 (epoch 18.208), train_loss = 1.60299448, grad/param norm = 4.5809e-02, time/batch = 0.0806s	
7703/21150 (epoch 18.210), train_loss = 1.69494505, grad/param norm = 5.0776e-02, time/batch = 0.0833s	
7704/21150 (epoch 18.213), train_loss = 1.63935650, grad/param norm = 5.2289e-02, time/batch = 0.0753s	
7705/21150 (epoch 18.215), train_loss = 1.61535807, grad/param norm = 5.3990e-02, time/batch = 0.0802s	
7706/21150 (epoch 18.217), train_loss = 1.61016127, grad/param norm = 4.9121e-02, time/batch = 0.0758s	
7707/21150 (epoch 18.220), train_loss = 1.68102623, grad/param norm = 5.3966e-02, time/batch = 0.0765s	
7708/21150 (epoch 18.222), train_loss = 1.63321495, grad/param norm = 5.5958e-02, time/batch = 0.0758s	
7709/21150 (epoch 18.225), train_loss = 1.66313900, grad/param norm = 6.4795e-02, time/batch = 0.0751s	
7710/21150 (epoch 18.227), train_loss = 1.73096672, grad/param norm = 5.3547e-02, time/batch = 0.0761s	
7711/21150 (epoch 18.229), train_loss = 1.67432917, grad/param norm = 5.2923e-02, time/batch = 0.0880s	
7712/21150 (epoch 18.232), train_loss = 1.69229063, grad/param norm = 4.9736e-02, time/batch = 0.0842s	
7713/21150 (epoch 18.234), train_loss = 1.59459901, grad/param norm = 4.7870e-02, time/batch = 0.0830s	
7714/21150 (epoch 18.236), train_loss = 1.70572216, grad/param norm = 5.1661e-02, time/batch = 0.0843s	
7715/21150 (epoch 18.239), train_loss = 1.62862632, grad/param norm = 5.0098e-02, time/batch = 0.0844s	
7716/21150 (epoch 18.241), train_loss = 1.64043117, grad/param norm = 5.6714e-02, time/batch = 0.0854s	
7717/21150 (epoch 18.243), train_loss = 1.67332365, grad/param norm = 5.1205e-02, time/batch = 0.0838s	
7718/21150 (epoch 18.246), train_loss = 1.62855094, grad/param norm = 5.1905e-02, time/batch = 0.0853s	
7719/21150 (epoch 18.248), train_loss = 1.69479511, grad/param norm = 5.5024e-02, time/batch = 0.0820s	
7720/21150 (epoch 18.251), train_loss = 1.62301176, grad/param norm = 4.9787e-02, time/batch = 0.0819s	
7721/21150 (epoch 18.253), train_loss = 1.62646223, grad/param norm = 5.1454e-02, time/batch = 0.0817s	
7722/21150 (epoch 18.255), train_loss = 1.61269817, grad/param norm = 4.9527e-02, time/batch = 0.0811s	
7723/21150 (epoch 18.258), train_loss = 1.69426211, grad/param norm = 5.1051e-02, time/batch = 0.0806s	
7724/21150 (epoch 18.260), train_loss = 1.60979473, grad/param norm = 5.3665e-02, time/batch = 0.0807s	
7725/21150 (epoch 18.262), train_loss = 1.55465191, grad/param norm = 4.9583e-02, time/batch = 0.0841s	
7726/21150 (epoch 18.265), train_loss = 1.63526880, grad/param norm = 5.2843e-02, time/batch = 0.0894s	
7727/21150 (epoch 18.267), train_loss = 1.67999138, grad/param norm = 4.9330e-02, time/batch = 0.0852s	
7728/21150 (epoch 18.270), train_loss = 1.68666970, grad/param norm = 5.0813e-02, time/batch = 0.0865s	
7729/21150 (epoch 18.272), train_loss = 1.64326725, grad/param norm = 5.0912e-02, time/batch = 0.0847s	
7730/21150 (epoch 18.274), train_loss = 1.67986321, grad/param norm = 5.2078e-02, time/batch = 0.0831s	
7731/21150 (epoch 18.277), train_loss = 1.67142487, grad/param norm = 5.4392e-02, time/batch = 0.0800s	
7732/21150 (epoch 18.279), train_loss = 1.70136830, grad/param norm = 4.8705e-02, time/batch = 0.0772s	
7733/21150 (epoch 18.281), train_loss = 1.67722996, grad/param norm = 5.2905e-02, time/batch = 0.0788s	
7734/21150 (epoch 18.284), train_loss = 1.56966724, grad/param norm = 5.0850e-02, time/batch = 0.0822s	
7735/21150 (epoch 18.286), train_loss = 1.66158581, grad/param norm = 4.8944e-02, time/batch = 0.0851s	
7736/21150 (epoch 18.288), train_loss = 1.66044182, grad/param norm = 5.3546e-02, time/batch = 0.0820s	
7737/21150 (epoch 18.291), train_loss = 1.60707461, grad/param norm = 5.0807e-02, time/batch = 0.0779s	
7738/21150 (epoch 18.293), train_loss = 1.62000015, grad/param norm = 5.4979e-02, time/batch = 0.0816s	
7739/21150 (epoch 18.296), train_loss = 1.69512160, grad/param norm = 5.7360e-02, time/batch = 0.0820s	
7740/21150 (epoch 18.298), train_loss = 1.69355559, grad/param norm = 5.0349e-02, time/batch = 0.0807s	
7741/21150 (epoch 18.300), train_loss = 1.64834755, grad/param norm = 5.5370e-02, time/batch = 0.0921s	
7742/21150 (epoch 18.303), train_loss = 1.70100234, grad/param norm = 4.8959e-02, time/batch = 0.0864s	
7743/21150 (epoch 18.305), train_loss = 1.68571618, grad/param norm = 5.5307e-02, time/batch = 0.0856s	
7744/21150 (epoch 18.307), train_loss = 1.59464351, grad/param norm = 4.8162e-02, time/batch = 0.0831s	
7745/21150 (epoch 18.310), train_loss = 1.57775134, grad/param norm = 5.0577e-02, time/batch = 0.0823s	
7746/21150 (epoch 18.312), train_loss = 1.66378076, grad/param norm = 5.4680e-02, time/batch = 0.0823s	
7747/21150 (epoch 18.314), train_loss = 1.70160599, grad/param norm = 4.9360e-02, time/batch = 0.0804s	
7748/21150 (epoch 18.317), train_loss = 1.64039871, grad/param norm = 5.7569e-02, time/batch = 0.0800s	
7749/21150 (epoch 18.319), train_loss = 1.64651986, grad/param norm = 4.9249e-02, time/batch = 0.0840s	
7750/21150 (epoch 18.322), train_loss = 1.65704793, grad/param norm = 4.6908e-02, time/batch = 0.0829s	
7751/21150 (epoch 18.324), train_loss = 1.69316239, grad/param norm = 5.0437e-02, time/batch = 0.0783s	
7752/21150 (epoch 18.326), train_loss = 1.71781268, grad/param norm = 4.9844e-02, time/batch = 0.0816s	
7753/21150 (epoch 18.329), train_loss = 1.71695862, grad/param norm = 4.8446e-02, time/batch = 0.0866s	
7754/21150 (epoch 18.331), train_loss = 1.69544183, grad/param norm = 4.9311e-02, time/batch = 0.0826s	
7755/21150 (epoch 18.333), train_loss = 1.67531524, grad/param norm = 5.2635e-02, time/batch = 0.0949s	
7756/21150 (epoch 18.336), train_loss = 1.68878777, grad/param norm = 4.9381e-02, time/batch = 0.0901s	
7757/21150 (epoch 18.338), train_loss = 1.64031689, grad/param norm = 5.1988e-02, time/batch = 0.0923s	
7758/21150 (epoch 18.340), train_loss = 1.62074066, grad/param norm = 5.5874e-02, time/batch = 0.0861s	
7759/21150 (epoch 18.343), train_loss = 1.64918671, grad/param norm = 5.2795e-02, time/batch = 0.0954s	
7760/21150 (epoch 18.345), train_loss = 1.66014407, grad/param norm = 5.0191e-02, time/batch = 0.0936s	
7761/21150 (epoch 18.348), train_loss = 1.63963623, grad/param norm = 4.7009e-02, time/batch = 0.0920s	
7762/21150 (epoch 18.350), train_loss = 1.64014371, grad/param norm = 4.9462e-02, time/batch = 0.0868s	
7763/21150 (epoch 18.352), train_loss = 1.65065348, grad/param norm = 5.2111e-02, time/batch = 0.0869s	
7764/21150 (epoch 18.355), train_loss = 1.64202164, grad/param norm = 5.9824e-02, time/batch = 0.0875s	
7765/21150 (epoch 18.357), train_loss = 1.61172271, grad/param norm = 4.7565e-02, time/batch = 0.0866s	
7766/21150 (epoch 18.359), train_loss = 1.67587807, grad/param norm = 4.7080e-02, time/batch = 0.0808s	
7767/21150 (epoch 18.362), train_loss = 1.64801761, grad/param norm = 5.6393e-02, time/batch = 0.0812s	
7768/21150 (epoch 18.364), train_loss = 1.63562837, grad/param norm = 5.3004e-02, time/batch = 0.0837s	
7769/21150 (epoch 18.366), train_loss = 1.67407063, grad/param norm = 4.6617e-02, time/batch = 0.0821s	
7770/21150 (epoch 18.369), train_loss = 1.65651414, grad/param norm = 5.1067e-02, time/batch = 0.0811s	
7771/21150 (epoch 18.371), train_loss = 1.64723860, grad/param norm = 5.0836e-02, time/batch = 0.0813s	
7772/21150 (epoch 18.374), train_loss = 1.65460680, grad/param norm = 5.0128e-02, time/batch = 0.0809s	
7773/21150 (epoch 18.376), train_loss = 1.68583207, grad/param norm = 5.0976e-02, time/batch = 0.0918s	
7774/21150 (epoch 18.378), train_loss = 1.65673744, grad/param norm = 5.5569e-02, time/batch = 0.0917s	
7775/21150 (epoch 18.381), train_loss = 1.65683207, grad/param norm = 5.5192e-02, time/batch = 0.0916s	
7776/21150 (epoch 18.383), train_loss = 1.76705464, grad/param norm = 5.2813e-02, time/batch = 0.0883s	
7777/21150 (epoch 18.385), train_loss = 1.68505074, grad/param norm = 4.9747e-02, time/batch = 0.0878s	
7778/21150 (epoch 18.388), train_loss = 1.66174134, grad/param norm = 4.9028e-02, time/batch = 0.0811s	
7779/21150 (epoch 18.390), train_loss = 1.69276733, grad/param norm = 4.7888e-02, time/batch = 0.0817s	
7780/21150 (epoch 18.392), train_loss = 1.67222720, grad/param norm = 4.7957e-02, time/batch = 0.0819s	
7781/21150 (epoch 18.395), train_loss = 1.65854444, grad/param norm = 4.7449e-02, time/batch = 0.0806s	
7782/21150 (epoch 18.397), train_loss = 1.60277424, grad/param norm = 4.7154e-02, time/batch = 0.0787s	
7783/21150 (epoch 18.400), train_loss = 1.68461139, grad/param norm = 4.9214e-02, time/batch = 0.0855s	
7784/21150 (epoch 18.402), train_loss = 1.71576786, grad/param norm = 5.0785e-02, time/batch = 0.0807s	
7785/21150 (epoch 18.404), train_loss = 1.68214879, grad/param norm = 5.2523e-02, time/batch = 0.0833s	
7786/21150 (epoch 18.407), train_loss = 1.68415689, grad/param norm = 5.5505e-02, time/batch = 0.0826s	
7787/21150 (epoch 18.409), train_loss = 1.67685870, grad/param norm = 4.9904e-02, time/batch = 0.0914s	
7788/21150 (epoch 18.411), train_loss = 1.64604368, grad/param norm = 5.0606e-02, time/batch = 0.0934s	
7789/21150 (epoch 18.414), train_loss = 1.69914553, grad/param norm = 5.2300e-02, time/batch = 0.0911s	
7790/21150 (epoch 18.416), train_loss = 1.70475307, grad/param norm = 4.7647e-02, time/batch = 0.0919s	
7791/21150 (epoch 18.418), train_loss = 1.66328325, grad/param norm = 4.9887e-02, time/batch = 0.0890s	
7792/21150 (epoch 18.421), train_loss = 1.66054117, grad/param norm = 5.0911e-02, time/batch = 0.0862s	
7793/21150 (epoch 18.423), train_loss = 1.58691718, grad/param norm = 4.7404e-02, time/batch = 0.0846s	
7794/21150 (epoch 18.426), train_loss = 1.62034590, grad/param norm = 5.1430e-02, time/batch = 0.0856s	
7795/21150 (epoch 18.428), train_loss = 1.65298826, grad/param norm = 5.6224e-02, time/batch = 0.0833s	
7796/21150 (epoch 18.430), train_loss = 1.64162283, grad/param norm = 5.4744e-02, time/batch = 0.0822s	
7797/21150 (epoch 18.433), train_loss = 1.66898396, grad/param norm = 5.0686e-02, time/batch = 0.0831s	
7798/21150 (epoch 18.435), train_loss = 1.65902468, grad/param norm = 5.1004e-02, time/batch = 0.0819s	
7799/21150 (epoch 18.437), train_loss = 1.58101376, grad/param norm = 5.2817e-02, time/batch = 0.0826s	
7800/21150 (epoch 18.440), train_loss = 1.61963198, grad/param norm = 4.9370e-02, time/batch = 0.0817s	
7801/21150 (epoch 18.442), train_loss = 1.66701145, grad/param norm = 5.1371e-02, time/batch = 0.0998s	
7802/21150 (epoch 18.444), train_loss = 1.66093602, grad/param norm = 5.1840e-02, time/batch = 0.0938s	
7803/21150 (epoch 18.447), train_loss = 1.65467545, grad/param norm = 4.9643e-02, time/batch = 0.0926s	
7804/21150 (epoch 18.449), train_loss = 1.57903868, grad/param norm = 4.6332e-02, time/batch = 0.0875s	
7805/21150 (epoch 18.452), train_loss = 1.66080403, grad/param norm = 5.0894e-02, time/batch = 0.0859s	
7806/21150 (epoch 18.454), train_loss = 1.56318623, grad/param norm = 4.8781e-02, time/batch = 0.0848s	
7807/21150 (epoch 18.456), train_loss = 1.61472473, grad/param norm = 5.2213e-02, time/batch = 0.0842s	
7808/21150 (epoch 18.459), train_loss = 1.64038691, grad/param norm = 5.0076e-02, time/batch = 0.0847s	
7809/21150 (epoch 18.461), train_loss = 1.67167423, grad/param norm = 4.9758e-02, time/batch = 0.0816s	
7810/21150 (epoch 18.463), train_loss = 1.59750241, grad/param norm = 4.9553e-02, time/batch = 0.0825s	
7811/21150 (epoch 18.466), train_loss = 1.60118955, grad/param norm = 5.2524e-02, time/batch = 0.0817s	
7812/21150 (epoch 18.468), train_loss = 1.67339045, grad/param norm = 5.2898e-02, time/batch = 0.0810s	
7813/21150 (epoch 18.470), train_loss = 1.68570347, grad/param norm = 5.5216e-02, time/batch = 0.0838s	
7814/21150 (epoch 18.473), train_loss = 1.66558320, grad/param norm = 5.4536e-02, time/batch = 0.0836s	
7815/21150 (epoch 18.475), train_loss = 1.72680481, grad/param norm = 6.5564e-02, time/batch = 0.0929s	
7816/21150 (epoch 18.478), train_loss = 1.64850404, grad/param norm = 5.2768e-02, time/batch = 0.0957s	
7817/21150 (epoch 18.480), train_loss = 1.70141605, grad/param norm = 5.4437e-02, time/batch = 0.0899s	
7818/21150 (epoch 18.482), train_loss = 1.58861650, grad/param norm = 4.9748e-02, time/batch = 0.0935s	
7819/21150 (epoch 18.485), train_loss = 1.63520999, grad/param norm = 5.0950e-02, time/batch = 0.0870s	
7820/21150 (epoch 18.487), train_loss = 1.70411196, grad/param norm = 5.0180e-02, time/batch = 0.0833s	
7821/21150 (epoch 18.489), train_loss = 1.66909982, grad/param norm = 4.7175e-02, time/batch = 0.0833s	
7822/21150 (epoch 18.492), train_loss = 1.67626099, grad/param norm = 5.0407e-02, time/batch = 0.0789s	
7823/21150 (epoch 18.494), train_loss = 1.72671752, grad/param norm = 5.0886e-02, time/batch = 0.0793s	
7824/21150 (epoch 18.496), train_loss = 1.67172844, grad/param norm = 5.0795e-02, time/batch = 0.0818s	
7825/21150 (epoch 18.499), train_loss = 1.66222491, grad/param norm = 5.5390e-02, time/batch = 0.0828s	
7826/21150 (epoch 18.501), train_loss = 1.59353612, grad/param norm = 5.4547e-02, time/batch = 0.0817s	
7827/21150 (epoch 18.504), train_loss = 1.63730215, grad/param norm = 4.9942e-02, time/batch = 0.0818s	
7828/21150 (epoch 18.506), train_loss = 1.69480483, grad/param norm = 4.8202e-02, time/batch = 0.0826s	
7829/21150 (epoch 18.508), train_loss = 1.62485337, grad/param norm = 5.2421e-02, time/batch = 0.0849s	
7830/21150 (epoch 18.511), train_loss = 1.61979405, grad/param norm = 4.9218e-02, time/batch = 0.0980s	
7831/21150 (epoch 18.513), train_loss = 1.62494490, grad/param norm = 5.3268e-02, time/batch = 0.0929s	
7832/21150 (epoch 18.515), train_loss = 1.63759433, grad/param norm = 5.4002e-02, time/batch = 0.0892s	
7833/21150 (epoch 18.518), train_loss = 1.60297963, grad/param norm = 4.8412e-02, time/batch = 0.0884s	
7834/21150 (epoch 18.520), train_loss = 1.64891645, grad/param norm = 5.5030e-02, time/batch = 0.0841s	
7835/21150 (epoch 18.522), train_loss = 1.64705702, grad/param norm = 4.8877e-02, time/batch = 0.0849s	
7836/21150 (epoch 18.525), train_loss = 1.66737571, grad/param norm = 4.9684e-02, time/batch = 0.0839s	
7837/21150 (epoch 18.527), train_loss = 1.67650171, grad/param norm = 5.2411e-02, time/batch = 0.0839s	
7838/21150 (epoch 18.530), train_loss = 1.65400683, grad/param norm = 5.0654e-02, time/batch = 0.0818s	
7839/21150 (epoch 18.532), train_loss = 1.61117710, grad/param norm = 5.2596e-02, time/batch = 0.0799s	
7840/21150 (epoch 18.534), train_loss = 1.62237489, grad/param norm = 4.8569e-02, time/batch = 0.0793s	
7841/21150 (epoch 18.537), train_loss = 1.74231132, grad/param norm = 5.8959e-02, time/batch = 0.0790s	
7842/21150 (epoch 18.539), train_loss = 1.64292457, grad/param norm = 4.8742e-02, time/batch = 0.0799s	
7843/21150 (epoch 18.541), train_loss = 1.66698068, grad/param norm = 4.7703e-02, time/batch = 0.0876s	
7844/21150 (epoch 18.544), train_loss = 1.66426522, grad/param norm = 4.7570e-02, time/batch = 0.0963s	
7845/21150 (epoch 18.546), train_loss = 1.69664238, grad/param norm = 5.4578e-02, time/batch = 0.0913s	
7846/21150 (epoch 18.548), train_loss = 1.68453696, grad/param norm = 4.8950e-02, time/batch = 0.0894s	
7847/21150 (epoch 18.551), train_loss = 1.66804655, grad/param norm = 5.8893e-02, time/batch = 0.0884s	
7848/21150 (epoch 18.553), train_loss = 1.68408100, grad/param norm = 5.0109e-02, time/batch = 0.0853s	
7849/21150 (epoch 18.556), train_loss = 1.69464562, grad/param norm = 5.0873e-02, time/batch = 0.0837s	
7850/21150 (epoch 18.558), train_loss = 1.63011326, grad/param norm = 4.6322e-02, time/batch = 0.0860s	
7851/21150 (epoch 18.560), train_loss = 1.67689569, grad/param norm = 5.0261e-02, time/batch = 0.0830s	
7852/21150 (epoch 18.563), train_loss = 1.65368860, grad/param norm = 5.3207e-02, time/batch = 0.0812s	
7853/21150 (epoch 18.565), train_loss = 1.64668704, grad/param norm = 5.2452e-02, time/batch = 0.0824s	
7854/21150 (epoch 18.567), train_loss = 1.64228686, grad/param norm = 4.9739e-02, time/batch = 0.0805s	
7855/21150 (epoch 18.570), train_loss = 1.66966727, grad/param norm = 5.4789e-02, time/batch = 0.0782s	
7856/21150 (epoch 18.572), train_loss = 1.65832789, grad/param norm = 5.2145e-02, time/batch = 0.0800s	
7857/21150 (epoch 18.574), train_loss = 1.64813446, grad/param norm = 4.9303e-02, time/batch = 0.0836s	
7858/21150 (epoch 18.577), train_loss = 1.65837513, grad/param norm = 5.6667e-02, time/batch = 0.0992s	
7859/21150 (epoch 18.579), train_loss = 1.63373223, grad/param norm = 5.1673e-02, time/batch = 0.0934s	
7860/21150 (epoch 18.582), train_loss = 1.63452404, grad/param norm = 5.0503e-02, time/batch = 0.0918s	
7861/21150 (epoch 18.584), train_loss = 1.63641858, grad/param norm = 4.4891e-02, time/batch = 0.0966s	
7862/21150 (epoch 18.586), train_loss = 1.62284939, grad/param norm = 4.9278e-02, time/batch = 0.0882s	
7863/21150 (epoch 18.589), train_loss = 1.69652780, grad/param norm = 5.3653e-02, time/batch = 0.0849s	
7864/21150 (epoch 18.591), train_loss = 1.62472389, grad/param norm = 5.3338e-02, time/batch = 0.0853s	
7865/21150 (epoch 18.593), train_loss = 1.70336491, grad/param norm = 5.7773e-02, time/batch = 0.0854s	
7866/21150 (epoch 18.596), train_loss = 1.61148950, grad/param norm = 5.6689e-02, time/batch = 0.0829s	
7867/21150 (epoch 18.598), train_loss = 1.70771371, grad/param norm = 5.4087e-02, time/batch = 0.0842s	
7868/21150 (epoch 18.600), train_loss = 1.66111245, grad/param norm = 5.3653e-02, time/batch = 0.0847s	
7869/21150 (epoch 18.603), train_loss = 1.62716949, grad/param norm = 4.6808e-02, time/batch = 0.0832s	
7870/21150 (epoch 18.605), train_loss = 1.67806896, grad/param norm = 5.9374e-02, time/batch = 0.0837s	
7871/21150 (epoch 18.608), train_loss = 1.61569079, grad/param norm = 5.1131e-02, time/batch = 0.0969s	
7872/21150 (epoch 18.610), train_loss = 1.63500624, grad/param norm = 5.1253e-02, time/batch = 0.0937s	
7873/21150 (epoch 18.612), train_loss = 1.68093454, grad/param norm = 5.3722e-02, time/batch = 0.0936s	
7874/21150 (epoch 18.615), train_loss = 1.63323780, grad/param norm = 5.1549e-02, time/batch = 0.0887s	
7875/21150 (epoch 18.617), train_loss = 1.60725206, grad/param norm = 5.1456e-02, time/batch = 0.0896s	
7876/21150 (epoch 18.619), train_loss = 1.60888520, grad/param norm = 5.3149e-02, time/batch = 0.0845s	
7877/21150 (epoch 18.622), train_loss = 1.62068282, grad/param norm = 5.2511e-02, time/batch = 0.0837s	
7878/21150 (epoch 18.624), train_loss = 1.63906462, grad/param norm = 5.3708e-02, time/batch = 0.0821s	
7879/21150 (epoch 18.626), train_loss = 1.61233484, grad/param norm = 5.5217e-02, time/batch = 0.0813s	
7880/21150 (epoch 18.629), train_loss = 1.68421615, grad/param norm = 5.1117e-02, time/batch = 0.0812s	
7881/21150 (epoch 18.631), train_loss = 1.69346719, grad/param norm = 4.9777e-02, time/batch = 0.0808s	
7882/21150 (epoch 18.634), train_loss = 1.68438499, grad/param norm = 5.0845e-02, time/batch = 0.0805s	
7883/21150 (epoch 18.636), train_loss = 1.66256652, grad/param norm = 4.8224e-02, time/batch = 0.0816s	
7884/21150 (epoch 18.638), train_loss = 1.61892392, grad/param norm = 5.2127e-02, time/batch = 0.0770s	
7885/21150 (epoch 18.641), train_loss = 1.63628103, grad/param norm = 5.9510e-02, time/batch = 0.0944s	
7886/21150 (epoch 18.643), train_loss = 1.67063440, grad/param norm = 5.2954e-02, time/batch = 0.0926s	
